TrackerID,FMSID,Title,Summary,CurrentPhase,DesignPercentComplete,ProcurementPercentComplete,ConstructionPercentComplete,DesignStart,DesignProjectedCompletion,DesignAdjustedCompletion,DesignActualCompletion,ProcurementStart,ProcurementProjectedCompletion,ProcurementAdjustedCompletion,ProcurementActualCompletion,ConstructionStart,ConstructionProjectedCompletion,ConstructionAdjustedCompletion,ConstructionActualCompletion,TotalFunding,ProjectLiaison,LastUpdated,FundingSource,name,ParkID,Latitude,Longitude,Borough
7030,846 P-6CPIBN4,"Hunts Point, Playground 52, Carmansville, MLK, and Sol Lain Playgrounds Comfort Station Reconstruction",This project will reconstruct comfort stations in various locations in the Bronx and Manhattan.,completed,100,100,100,02/01/2015 12:00:00 AM,02/01/2016 12:00:00 AM,,02/01/2016 12:00:00 AM,02/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,,07/01/2016 12:00:00 AM,09/01/2016 12:00:00 AM,01/01/2018 12:00:00 AM,10/01/2018 12:00:00 AM,10/01/2018 12:00:00 AM,"$9,395,000",Contact Us,07/11/2021 12:00:00 AM,Mayoral,Kelly St bet Av St John & Leggett Av,X179,40.815368,-73.901116,"Manhattan, Bronx"
7030,846 P-6CPIBN4,"Hunts Point, Playground 52, Carmansville, MLK, and Sol Lain Playgrounds Comfort Station Reconstruction",This project will reconstruct comfort stations in various locations in the Bronx and Manhattan.,completed,100,100,100,02/01/2015 12:00:00 AM,02/01/2016 12:00:00 AM,,02/01/2016 12:00:00 AM,02/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,,07/01/2016 12:00:00 AM,09/01/2016 12:00:00 AM,01/01/2018 12:00:00 AM,10/01/2018 12:00:00 AM,10/01/2018 12:00:00 AM,"$9,395,000",Contact Us,07/11/2021 12:00:00 AM,Mayoral,"Broadway, Henry St., Gouverneur St.",M235,40.714188,-73.984137,"Manhattan, Bronx"
6270,846 P-309CARM,Carmansville Playground Reconstruction,This project will reconstruct Carmansville Playground.,completed,100,100,100,11/01/2013 12:00:00 AM,07/01/2015 12:00:00 AM,12/01/2015 12:00:00 AM,12/01/2015 12:00:00 AM,12/01/2015 12:00:00 AM,09/01/2016 12:00:00 AM,,08/01/2016 12:00:00 AM,09/01/2016 12:00:00 AM,12/01/2017 12:00:00 AM,,12/01/2017 12:00:00 AM,"$2,729,000",Steve Simon,07/11/2021 12:00:00 AM,"Mayoral, City Council",Amsterdam Avenue between West 151st Street and West 152nd Street,M018,40.82918889,-73.94425778,Manhattan
7134,846 ACEDPR405,Citywide Energy Efficient Ballfield Lighting Retrofits (CNYG-2915M),This project will construct energy efficient ballfield lighting retrofits.,completed,100,100,100,12/01/2014 12:00:00 AM,02/01/2015 12:00:00 AM,05/01/2015 12:00:00 AM,03/01/2015 12:00:00 AM,03/01/2015 12:00:00 AM,12/01/2015 12:00:00 AM,07/01/2016 12:00:00 AM,07/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,10/01/2019 12:00:00 AM,10/01/2020 12:00:00 AM,09/01/2020 12:00:00 AM,"$4,970,000",Cristin Leoutsakos,07/11/2021 12:00:00 AM,Mayoral,Zerega Av bet Commerce Av & Gleason Av,X239,40.832468,-73.844066,BronxBrooklynManhattanQueens
7134,846 ACEDPR405,Citywide Energy Efficient Ballfield Lighting Retrofits (CNYG-2915M),This project will construct energy efficient ballfield lighting retrofits.,completed,100,100,100,12/01/2014 12:00:00 AM,02/01/2015 12:00:00 AM,05/01/2015 12:00:00 AM,03/01/2015 12:00:00 AM,03/01/2015 12:00:00 AM,12/01/2015 12:00:00 AM,07/01/2016 12:00:00 AM,07/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,10/01/2019 12:00:00 AM,10/01/2020 12:00:00 AM,09/01/2020 12:00:00 AM,"$4,970,000",Cristin Leoutsakos,07/11/2021 12:00:00 AM,Mayoral,Atlantic & Fountain Avenues,B141,40.680169,-73.874059,BronxBrooklynManhattanQueens
7134,846 ACEDPR405,Citywide Energy Efficient Ballfield Lighting Retrofits (CNYG-2915M),This project will construct energy efficient ballfield lighting retrofits.,completed,100,100,100,12/01/2014 12:00:00 AM,02/01/2015 12:00:00 AM,05/01/2015 12:00:00 AM,03/01/2015 12:00:00 AM,03/01/2015 12:00:00 AM,12/01/2015 12:00:00 AM,07/01/2016 12:00:00 AM,07/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,10/01/2019 12:00:00 AM,10/01/2020 12:00:00 AM,09/01/2020 12:00:00 AM,"$4,970,000",Cristin Leoutsakos,07/11/2021 12:00:00 AM,Mayoral,"W. 145 St. to W. 143 St., Lenox Ave., and Harlem River",M186,40.818948,-73.935028,BronxBrooklynManhattanQueens
7134,846 ACEDPR405,Citywide Energy Efficient Ballfield Lighting Retrofits (CNYG-2915M),This project will construct energy efficient ballfield lighting retrofits.,completed,100,100,100,12/01/2014 12:00:00 AM,02/01/2015 12:00:00 AM,05/01/2015 12:00:00 AM,03/01/2015 12:00:00 AM,03/01/2015 12:00:00 AM,12/01/2015 12:00:00 AM,07/01/2016 12:00:00 AM,07/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,10/01/2019 12:00:00 AM,10/01/2020 12:00:00 AM,09/01/2020 12:00:00 AM,"$4,970,000",Cristin Leoutsakos,07/11/2021 12:00:00 AM,Mayoral,"W. 52 St. To W. 54 St., 11 Ave. To 12 Ave.",M022,40.768624,-73.994118,BronxBrooklynManhattanQueens
7134,846 ACEDPR405,Citywide Energy Efficient Ballfield Lighting Retrofits (CNYG-2915M),This project will construct energy efficient ballfield lighting retrofits.,completed,100,100,100,12/01/2014 12:00:00 AM,02/01/2015 12:00:00 AM,05/01/2015 12:00:00 AM,03/01/2015 12:00:00 AM,03/01/2015 12:00:00 AM,12/01/2015 12:00:00 AM,07/01/2016 12:00:00 AM,07/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,10/01/2019 12:00:00 AM,10/01/2020 12:00:00 AM,09/01/2020 12:00:00 AM,"$4,970,000",Cristin Leoutsakos,07/11/2021 12:00:00 AM,Mayoral,"Interborough Pkwy, Jamaica Av, Bulver Pl",B047,40.685214,-73.884218,BronxBrooklynManhattanQueens
7134,846 ACEDPR405,Citywide Energy Efficient Ballfield Lighting Retrofits (CNYG-2915M),This project will construct energy efficient ballfield lighting retrofits.,completed,100,100,100,12/01/2014 12:00:00 AM,02/01/2015 12:00:00 AM,05/01/2015 12:00:00 AM,03/01/2015 12:00:00 AM,03/01/2015 12:00:00 AM,12/01/2015 12:00:00 AM,07/01/2016 12:00:00 AM,07/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,10/01/2019 12:00:00 AM,10/01/2020 12:00:00 AM,09/01/2020 12:00:00 AM,"$4,970,000",Cristin Leoutsakos,07/11/2021 12:00:00 AM,Mayoral,Jamaica Avenue & Elton Street,Q020,40.688651,-73.888455,BronxBrooklynManhattanQueens
7134,846 ACEDPR405,Citywide Energy Efficient Ballfield Lighting Retrofits (CNYG-2915M),This project will construct energy efficient ballfield lighting retrofits.,completed,100,100,100,12/01/2014 12:00:00 AM,02/01/2015 12:00:00 AM,05/01/2015 12:00:00 AM,03/01/2015 12:00:00 AM,03/01/2015 12:00:00 AM,12/01/2015 12:00:00 AM,07/01/2016 12:00:00 AM,07/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,10/01/2019 12:00:00 AM,10/01/2020 12:00:00 AM,09/01/2020 12:00:00 AM,"$4,970,000",Cristin Leoutsakos,07/11/2021 12:00:00 AM,Mayoral,Vermont St. bet. Linden Blvd. and Stanley Ave.,B214,40.659309,-73.887453,BronxBrooklynManhattanQueens
7134,846 ACEDPR405,Citywide Energy Efficient Ballfield Lighting Retrofits (CNYG-2915M),This project will construct energy efficient ballfield lighting retrofits.,completed,100,100,100,12/01/2014 12:00:00 AM,02/01/2015 12:00:00 AM,05/01/2015 12:00:00 AM,03/01/2015 12:00:00 AM,03/01/2015 12:00:00 AM,12/01/2015 12:00:00 AM,07/01/2016 12:00:00 AM,07/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,10/01/2019 12:00:00 AM,10/01/2020 12:00:00 AM,09/01/2020 12:00:00 AM,"$4,970,000",Cristin Leoutsakos,07/11/2021 12:00:00 AM,Mayoral,North 12th Street / Driggs Avenue / Lorimer Street / Bedford Avenue,B058,40.721155,-73.95312,BronxBrooklynManhattanQueens
7134,846 ACEDPR405,Citywide Energy Efficient Ballfield Lighting Retrofits (CNYG-2915M),This project will construct energy efficient ballfield lighting retrofits.,completed,100,100,100,12/01/2014 12:00:00 AM,02/01/2015 12:00:00 AM,05/01/2015 12:00:00 AM,03/01/2015 12:00:00 AM,03/01/2015 12:00:00 AM,12/01/2015 12:00:00 AM,07/01/2016 12:00:00 AM,07/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,10/01/2019 12:00:00 AM,10/01/2020 12:00:00 AM,09/01/2020 12:00:00 AM,"$4,970,000",Cristin Leoutsakos,07/11/2021 12:00:00 AM,Mayoral,"Prospect Park West, Flatbush, Parkside, Ocean Avenues",B073,40.661819,-73.973934,BronxBrooklynManhattanQueens
7134,846 ACEDPR405,Citywide Energy Efficient Ballfield Lighting Retrofits (CNYG-2915M),This project will construct energy efficient ballfield lighting retrofits.,completed,100,100,100,12/01/2014 12:00:00 AM,02/01/2015 12:00:00 AM,05/01/2015 12:00:00 AM,03/01/2015 12:00:00 AM,03/01/2015 12:00:00 AM,12/01/2015 12:00:00 AM,07/01/2016 12:00:00 AM,07/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,10/01/2019 12:00:00 AM,10/01/2020 12:00:00 AM,09/01/2020 12:00:00 AM,"$4,970,000",Cristin Leoutsakos,07/11/2021 12:00:00 AM,Mayoral,"Troy Avenue, Bergen Street, Prospect Place, Schenectady Avenue",B245,40.673849,-73.934934,BronxBrooklynManhattanQueens
7134,846 ACEDPR405,Citywide Energy Efficient Ballfield Lighting Retrofits (CNYG-2915M),This project will construct energy efficient ballfield lighting retrofits.,completed,100,100,100,12/01/2014 12:00:00 AM,02/01/2015 12:00:00 AM,05/01/2015 12:00:00 AM,03/01/2015 12:00:00 AM,03/01/2015 12:00:00 AM,12/01/2015 12:00:00 AM,07/01/2016 12:00:00 AM,07/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,10/01/2019 12:00:00 AM,10/01/2020 12:00:00 AM,09/01/2020 12:00:00 AM,"$4,970,000",Cristin Leoutsakos,07/11/2021 12:00:00 AM,Mayoral,"Montrose Avenue, Boerum, Lorimer, Leonard Streets",B055,40.70613,-73.947266,BronxBrooklynManhattanQueens
4611,846 P-1CASHIL,Castle Hill Park Paths Construction,This project will construct paths and landscaping in Castle Hill Park.,completed,100,100,100,11/01/2011 12:00:00 AM,06/01/2013 12:00:00 AM,,11/01/2013 12:00:00 AM,11/01/2013 12:00:00 AM,08/01/2014 12:00:00 AM,12/01/2014 12:00:00 AM,12/01/2014 12:00:00 AM,01/01/2015 12:00:00 AM,01/01/2016 12:00:00 AM,,01/01/2016 12:00:00 AM,"$484,000",Michelle Martell,07/11/2021 12:00:00 AM,Borough President,Castle Hill Avenue and Hart Street,X007,40.8109525,-73.84653278,Bronx
9193,846 P-413CAST,Castlewood Playground Multipurpose Play Area Reconstruction,This project will reconstruct the multipurpose play area at Castlewood Playground.,procurement,100,5,0,10/01/2018 12:00:00 AM,10/01/2019 12:00:00 AM,01/01/2020 12:00:00 AM,01/01/2020 12:00:00 AM,01/01/2020 12:00:00 AM,10/01/2020 12:00:00 AM,08/01/2021 12:00:00 AM,,,,,,Between $3 million and $5 million,Joanne Amagrande,07/11/2021 12:00:00 AM,"Borough President, City Council",Little Neck Parkway between 72nd Avenue and 73rd Avenue,Q327,40.749271066243,-73.722364404272,Queens
4500,846 P-100CEDR,Cedar Playground Basketball Court and Playground Reconstruction,"This project will reconstruct the playground, basketball courts and adjacent landscape in Cedar Playground.",completed,100,100,100,01/01/2013 12:00:00 AM,06/01/2014 12:00:00 AM,09/01/2014 12:00:00 AM,09/01/2014 12:00:00 AM,09/01/2014 12:00:00 AM,06/01/2015 12:00:00 AM,08/01/2015 12:00:00 AM,07/01/2015 12:00:00 AM,09/01/2015 12:00:00 AM,09/01/2016 12:00:00 AM,,08/01/2016 12:00:00 AM,"$2,191,000",Michelle Martell,07/11/2021 12:00:00 AM,"Mayoral, Borough President, City Council",Cedar Avenue between West 179th Street and Sedgwick Avenue,X111,40.854826,-73.917818,Bronx
6236,846 P-100CDAR,Cedar Playground Comfort Station Reconstruction,This project will reconstruct the comfort station in Cedar Playground.,completed,100,100,100,11/01/2014 12:00:00 AM,11/01/2015 12:00:00 AM,08/01/2016 12:00:00 AM,08/01/2016 12:00:00 AM,08/01/2016 12:00:00 AM,05/01/2017 12:00:00 AM,05/01/2018 12:00:00 AM,05/01/2018 12:00:00 AM,07/01/2018 12:00:00 AM,01/01/2020 12:00:00 AM,10/01/2020 12:00:00 AM,10/01/2020 12:00:00 AM,"$1,000,000",Michelle Martell,07/11/2021 12:00:00 AM,Borough President,Cedar Avenue between West 179th Street and Sedgwick Avenue,X111,40.855266,-73.917534,Bronx
1311111,846 P-310ARFA,Arsenal Fire Alarm System Reconstruction,This project will reconstruct the fire alarm system at the Arsenal.,design-procurement,100,5,0,10/01/2019 12:00:00 AM,01/01/2021 12:00:00 AM,,01/01/2021 12:00:00 AM,02/01/2021 12:00:00 AM,07/01/2021 12:00:00 AM,,,,,,,Less than $1 million,Contact Us,07/11/2021 12:00:00 AM,Mayoral,,M010,40.783372,-73.965867,Manhattan
9890,,Arsenal Commissioner Suite Doors and Windows Reconstruction,This project will reconstruct the doors and windows to the Commissioner's suite at the Arsenal in Central Park.,design,80,0,0,06/01/2020 12:00:00 AM,06/01/2021 12:00:00 AM,,,,,,,,,,,Less than $1 million,Steve Simon,07/11/2021 12:00:00 AM,,830 5th Avenue,M010,40.767496108775,-73.971413194935,Manhattan
6297,846 P-313CPAB,Arsenal Building Facade and Roof Reconstruction,This project will reconstruct the facade and roof at the Arsenal building in Central Park.,completed,100,100,100,05/01/2015 12:00:00 AM,05/01/2016 12:00:00 AM,03/01/2017 12:00:00 AM,03/01/2017 12:00:00 AM,03/01/2017 12:00:00 AM,12/01/2017 12:00:00 AM,01/01/2018 12:00:00 AM,01/01/2018 12:00:00 AM,03/01/2018 12:00:00 AM,09/01/2019 12:00:00 AM,,09/01/2019 12:00:00 AM,"$3,775,000",Steve Simon,07/11/2021 12:00:00 AM,Mayoral,Fifth Avenue and East 64th Street,M010,40.779218,-73.962947,Manhattan
8515,846 P-313CPA2,Arsenal Emergency Elevator Reconstruction,This project will reconstruct the elevator at the Arsenal in Central Park.,completed,100,100,100,04/01/2016 12:00:00 AM,,,04/01/2016 12:00:00 AM,04/01/2016 12:00:00 AM,01/01/2017 12:00:00 AM,05/01/2016 12:00:00 AM,09/01/2016 12:00:00 AM,05/01/2016 12:00:00 AM,11/01/2016 12:00:00 AM,08/01/2017 12:00:00 AM,09/01/2017 12:00:00 AM,"$1,411,000",Steve Simon,07/11/2021 12:00:00 AM,Mayoral,Fifth Avenue and East 64th Street,M010,40.779845,-73.962807,Manhattan
8782,846 P-400LNCP,Challenge Playground Reconstruction,"This project will reconstruct the play equipment, fencing, and spray shower area at Challenge Playground.",construction,100,100,10,05/01/2018 12:00:00 AM,05/01/2019 12:00:00 AM,,05/01/2019 12:00:00 AM,05/01/2019 12:00:00 AM,02/01/2020 12:00:00 AM,12/01/2020 12:00:00 AM,04/01/2021 12:00:00 AM,05/01/2021 12:00:00 AM,05/01/2022 12:00:00 AM,,,"$3,075,000",Joanne Amagrande,07/11/2021 12:00:00 AM,"Borough President, City Council",251st Street between 61st Avenue and 63rd Avenue,Q346,40.757041188448,-73.728160588919,Queens
8715,846 P-4CPICHP,Chappetto Square Reconstruction,This project will reconstruct Chappetto Square.,completed,100,100,100,10/01/2017 12:00:00 AM,10/01/2018 12:00:00 AM,,10/01/2018 12:00:00 AM,10/01/2018 12:00:00 AM,07/01/2019 12:00:00 AM,,06/01/2019 12:00:00 AM,08/01/2019 12:00:00 AM,08/01/2020 12:00:00 AM,,08/01/2020 12:00:00 AM,"$4,512,000",Joanne Amagrande,07/11/2021 12:00:00 AM,Mayoral,"Hoyt Avenue North, 21st Street, 23rd Street, and 24th Drive",Q066H,40.774871,-73.92223,Queens
9222,846 P-203CHRL,Charlie's Place Reconstruction,"This project will reconstruct the basketball and handball courts, provide fencing, water supply and construct a new entrance along Ellery Street at Charlie's Place.",procurement,100,40,0,04/01/2019 12:00:00 AM,04/01/2020 12:00:00 AM,,01/01/2020 12:00:00 AM,01/01/2020 12:00:00 AM,10/01/2020 12:00:00 AM,08/01/2021 12:00:00 AM,,,,,,Between $1 million and $3 million,Davey Ives,07/11/2021 12:00:00 AM,"Mayoral, City Council","Hopkins Street, Tompkins Avenue, Ellery Street, Throop Avenue",B302,40.698995867434,-73.946112809768,Brooklyn
5542,846 P-3FFAGAN,Father Fagan Park Sitting Area Reconstruction and Charlton Plaza Water Service Installation,This multisite contract will reconstruct the sitting area in Father Fagan Park and install water service at Charlton Plaza.,completed,100,100,100,03/01/2012 12:00:00 AM,03/01/2015 12:00:00 AM,01/01/2016 12:00:00 AM,01/01/2016 12:00:00 AM,01/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,02/01/2017 12:00:00 AM,02/01/2017 12:00:00 AM,06/01/2017 12:00:00 AM,06/01/2018 12:00:00 AM,,05/01/2018 12:00:00 AM,"$2,000,000",Steve Simon,07/11/2021 12:00:00 AM,City Council,"Ave. of Americas, King St. and Charlton St.",M125E,40.727285,-74.003519,Manhattan
5542,846 P-3FFAGAN,Father Fagan Park Sitting Area Reconstruction and Charlton Plaza Water Service Installation,This multisite contract will reconstruct the sitting area in Father Fagan Park and install water service at Charlton Plaza.,completed,100,100,100,03/01/2012 12:00:00 AM,03/01/2015 12:00:00 AM,01/01/2016 12:00:00 AM,01/01/2016 12:00:00 AM,01/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,02/01/2017 12:00:00 AM,02/01/2017 12:00:00 AM,06/01/2017 12:00:00 AM,06/01/2018 12:00:00 AM,,05/01/2018 12:00:00 AM,"$2,000,000",Steve Simon,07/11/2021 12:00:00 AM,City Council,Ave. Of Americas between Prince St. & Spring St.,M207,40.726626,-74.003433,Manhattan
8467,846 P-30420S2,Chelsea Green Construction,"This project will construct a new park, including play equipment, seating, lighting, plantings, and other site furnishings at Chelsea Green.",completed,100,100,100,04/01/2016 12:00:00 AM,07/01/2017 12:00:00 AM,07/01/2017 12:00:00 AM,07/01/2017 12:00:00 AM,07/01/2017 12:00:00 AM,04/01/2018 12:00:00 AM,,03/01/2018 12:00:00 AM,07/01/2018 12:00:00 AM,07/01/2019 12:00:00 AM,,07/01/2019 12:00:00 AM,"$3,526,000",Steve Simon,07/11/2021 12:00:00 AM,"Mayoral, City Council, Private",West 20th Street between 6th and 7th Avenues,M402,40.741577,-73.996185,Manhattan
9348,846 P-304CBBC,Chelsea Park Basketball Court Reconstruction,This project will reconstruct the basketball court and adjacent paths and landscape at Chelsea Park.,procurement,100,40,0,04/01/2019 12:00:00 AM,04/01/2020 12:00:00 AM,,04/01/2020 12:00:00 AM,04/01/2020 12:00:00 AM,01/01/2021 12:00:00 AM,,,,,,,Less than $1 million,Steve Simon,07/11/2021 12:00:00 AM,City Council,Mid block on West 28th Street between 9th Avenue and 10th Avenue,M011,40.749766,-74.000178,Manhattan
1335111,,Chelsea Recreation Center Fitness Room Reconstruction,This project will reconstruct the fitness room at Chelsea Recreation Center.,proposed,0,0,0,,05/01/2022 12:00:00 AM,,,,,,,,,,,Less than $1 million,Cristin Leoutsakos,07/11/2021 12:00:00 AM,City Council,,M260,40.748324,-74.0022,Manhattan
6264,846 P-304CRLB,Chelsea Recreation Center Locker Room Reconstruction,This project will reconstruct the men's and women's locker rooms at the Chelsea Recreation Center.,completed,100,100,100,10/01/2014 12:00:00 AM,10/01/2015 12:00:00 AM,01/01/2017 12:00:00 AM,02/01/2017 12:00:00 AM,02/01/2017 12:00:00 AM,10/01/2017 12:00:00 AM,07/01/2018 12:00:00 AM,06/01/2018 12:00:00 AM,09/01/2018 12:00:00 AM,03/01/2020 12:00:00 AM,,03/01/2020 12:00:00 AM,"$2,954,000",Steve Simon,07/11/2021 12:00:00 AM,"Mayoral, City Council",430 West 25th Street,M260,40.748398,-74.002307,Manhattan
9454,846 P-3CHLENT,Chelsea Recreation Center Entrance Lobby Reconstruction,This project will reconstruct the entrance lobby area at the Chelsea Recreation Center.,design,90,0,0,11/01/2020 12:00:00 AM,08/01/2021 12:00:00 AM,,,,,,,,,,,Less than $1 million,Cristin Leoutsakos,07/11/2021 12:00:00 AM,Mayoral,430 West 25th Street,M260,40.7482682,-74.0020647,Manhattan
8736,846 ACEDPR408,Citywide HVAC Controls Building Automation Systems Installation,This project will install automated HVAC system controls at various parks facilities citywide.,design,100,0,0,02/01/2021 12:00:00 AM,04/01/2021 12:00:00 AM,,04/01/2021 12:00:00 AM,04/01/2021 12:00:00 AM,01/01/2022 12:00:00 AM,,,,,,,Between $1 million and $3 million,Cristin Leoutsakos,07/11/2021 12:00:00 AM,Mayoral,"Southside West 25 Street, 9 to 10 Avenues",M260,40.7482685,-74.0020647,ManhattanBronxBrooklynQueens
8736,846 ACEDPR408,Citywide HVAC Controls Building Automation Systems Installation,This project will install automated HVAC system controls at various parks facilities citywide.,design,100,0,0,02/01/2021 12:00:00 AM,04/01/2021 12:00:00 AM,,04/01/2021 12:00:00 AM,04/01/2021 12:00:00 AM,01/01/2022 12:00:00 AM,,,,,,,Between $1 million and $3 million,Cristin Leoutsakos,07/11/2021 12:00:00 AM,Mayoral,85 Bradhurst Avenue,M014,40.824308,-73.942442,ManhattanBronxBrooklynQueens
8736,846 ACEDPR408,Citywide HVAC Controls Building Automation Systems Installation,This project will install automated HVAC system controls at various parks facilities citywide.,design,100,0,0,02/01/2021 12:00:00 AM,04/01/2021 12:00:00 AM,,04/01/2021 12:00:00 AM,04/01/2021 12:00:00 AM,01/01/2022 12:00:00 AM,,,,,,,Between $1 million and $3 million,Cristin Leoutsakos,07/11/2021 12:00:00 AM,Mayoral,"Manida Street, Barretto Street, Lafayette Avenue",X260,40.8149605,-73.8890915,ManhattanBronxBrooklynQueens
8736,846 ACEDPR408,Citywide HVAC Controls Building Automation Systems Installation,This project will install automated HVAC system controls at various parks facilities citywide.,design,100,0,0,02/01/2021 12:00:00 AM,04/01/2021 12:00:00 AM,,04/01/2021 12:00:00 AM,04/01/2021 12:00:00 AM,01/01/2022 12:00:00 AM,,,,,,,Between $1 million and $3 million,Cristin Leoutsakos,07/11/2021 12:00:00 AM,Mayoral,East & Harlem Rivers,M104,40.7992526,-73.9230296,ManhattanBronxBrooklynQueens
8736,846 ACEDPR408,Citywide HVAC Controls Building Automation Systems Installation,This project will install automated HVAC system controls at various parks facilities citywide.,design,100,0,0,02/01/2021 12:00:00 AM,04/01/2021 12:00:00 AM,,04/01/2021 12:00:00 AM,04/01/2021 12:00:00 AM,01/01/2022 12:00:00 AM,,,,,,,Between $1 million and $3 million,Cristin Leoutsakos,07/11/2021 12:00:00 AM,Mayoral,East 54th Street between 1st and 2nd Avenues.,M130,40.7564903,-73.965096,ManhattanBronxBrooklynQueens
8736,846 ACEDPR408,Citywide HVAC Controls Building Automation Systems Installation,This project will install automated HVAC system controls at various parks facilities citywide.,design,100,0,0,02/01/2021 12:00:00 AM,04/01/2021 12:00:00 AM,,04/01/2021 12:00:00 AM,04/01/2021 12:00:00 AM,01/01/2022 12:00:00 AM,,,,,,,Between $1 million and $3 million,Cristin Leoutsakos,07/11/2021 12:00:00 AM,Mayoral,"Otsego, Bay, Hicks, Lorraine, Court, Halleck Streets",B126,40.6723955,-74.004087,ManhattanBronxBrooklynQueens
